Lon Lat Count
135.111 32.8342 14
135.111 33.1328 58
135.111 33.4314 67
135.111 33.7299 157
135.111 34.0285 170
135.111 34.3271 162
135.111 34.6257 336
135.111 34.9242 257
135.111 35.2228 251
135.111 35.5214 64
135.111 35.82 55
135.111 36.1185 10
135.111 36.4171 0
135.111 36.7157 0
135.111 37.0143 0
135.111 37.3128 0
135.111 37.6114 0
135.111 37.91 0
135.111 38.2086 0
135.111 38.5071 0
135.111 38.8057 0
135.111 39.1043 0
135.111 39.4029 0
135.111 39.7014 0
135.111 40 0
135.111 40.2986 0
135.111 40.5971 0
135.111 40.8957 0
135.111 41.1943 0
135.111 41.4929 0
135.111 41.7914 0
135.111 42.09 0
135.111 42.3886 0
135.111 42.6872 0
135.111 42.9857 0
135.111 43.2843 0
135.111 43.5829 0
135.111 43.8815 0
135.111 44.18 0
135.111 44.4786 0
135.111 44.7772 0
135.111 45.0758 0
135.111 45.3743 0
135.111 45.6729 0
135.111 45.9715 0
135.111 46.2701 0
135.111 46.5686 0
135.111 46.8672 0
135.111 47.1658 0
135.111 47.4643 0
135.111 47.7629 0
135.111 48.0615 0
135.111 48.3601 0
135.111 48.6586 0
135.111 48.9572 0
135.111 49.2558 0
135.111 49.5544 0
135.111 49.8529 0
135.424 30.1471 0
135.424 30.4456 0
135.424 30.7442 0
135.424 31.0428 0
135.424 31.3414 0
135.424 31.6399 0
135.424 31.9385 0
135.424 32.2371 0
135.424 32.5357 0
135.424 32.8342 13
135.424 33.1328 72
135.424 33.4314 189
135.424 33.7299 188
135.424 34.0285 205
135.424 34.3271 182
135.424 34.6257 218
135.424 34.9242 266
135.424 35.2228 238
135.424 35.5214 100
135.424 35.82 57
135.424 36.1185 26
135.424 36.4171 0
135.424 36.7157 0
135.424 37.0143 0
135.424 37.3128 0
135.424 37.6114 0
135.424 37.91 0
135.424 38.2086 0
135.424 38.5071 0
135.424 38.8057 0
135.424 39.1043 0
135.424 39.4029 0
135.424 39.7014 0
135.424 40 0
135.424 40.2986 0
135.424 40.5971 0
135.424 40.8957 0
135.424 41.1943 0
135.424 41.4929 0
135.424 41.7914 0
135.424 42.09 0
135.424 42.3886 0
135.424 42.6872 0
135.424 42.9857 0
135.424 43.2843 0
135.424 43.5829 0
135.424 43.8815 0
135.424 44.18 0
135.424 44.4786 0
135.424 44.7772 0
135.424 45.0758 0
135.424 45.3743 0
135.424 45.6729 0
135.424 45.9715 0
135.424 46.2701 0
135.424 46.5686 0
135.424 46.8672 0
135.424 47.1658 0
135.424 47.4643 0
135.424 47.7629 0
135.424 48.0615 0
135.424 48.3601 0
135.424 48.6586 0
135.424 48.9572 0
135.424 49.2558 0
135.424 49.5544 0
135.424 49.8529 0
135.738 30.1471 0
135.738 30.4456 0
135.738 30.7442 0
135.738 31.0428 0
135.738 31.3414 0
135.738 31.6399 0
135.738 31.9385 0
135.738 32.2371 0
135.738 32.5357 0
135.738 32.8342 17
135.738 33.1328 168
135.738 33.4314 157
135.738 33.7299 292
135.738 34.0285 296
135.738 34.3271 300
135.738 34.6257 280
135.738 34.9242 254
135.738 35.2228 173
135.738 35.5214 86
135.738 35.82 54
135.738 36.1185 30
135.738 36.4171 10
135.738 36.7157 1
135.738 37.0143 1
135.738 37.3128 2
135.738 37.6114 0
135.738 37.91 0
135.738 38.2086 0
135.738 38.5071 0
135.738 38.8057 0
135.738 39.1043 0
135.738 39.4029 0
135.738 39.7014 0
135.738 40 0
135.738 40.2986 0
135.738 40.5971 0
135.738 40.8957 0
135.738 41.1943 0
135.738 41.4929 0
135.738 41.7914 0
135.738 42.09 0
135.738 42.3886 0
135.738 42.6872 0
135.738 42.9857 0
135.738 43.2843 0
135.738 43.5829 0
135.738 43.8815 0
135.738 44.18 0
135.738 44.4786 0
135.738 44.7772 0
135.738 45.0758 0
135.738 45.3743 0
135.738 45.6729 0
135.738 45.9715 0
135.738 46.2701 0
135.738 46.5686 0
135.738 46.8672 0
135.738 47.1658 0
135.738 47.4643 0
135.738 47.7629 0
135.738 48.0615 0
135.738 48.3601 0
135.738 48.6586 0
135.738 48.9572 0
135.738 49.2558 0
135.738 49.5544 0
135.738 49.8529 0
136.051 30.1471 0
136.051 30.4456 0
136.051 30.7442 0
136.051 31.0428 0
136.051 31.3414 0
136.051 31.6399 0
136.051 31.9385 0
136.051 32.2371 0
136.051 32.5357 0
136.051 32.8342 2
136.051 33.1328 100
136.051 33.4314 176
136.051 33.7299 219
136.051 34.0285 286
136.051 34.3271 339
136.051 34.6257 334
136.051 34.9242 269
136.051 35.2228 202
136.051 35.5214 94
136.051 35.82 66
136.051 36.1185 26
136.051 36.4171 28
136.051 36.7157 24
136.051 37.0143 18
136.051 37.3128 19
136.051 37.6114 6
136.051 37.91 0
136.051 38.2086 0
136.051 38.5071 0
136.051 38.8057 0
136.051 39.1043 0
136.051 39.4029 0
136.051 39.7014 0
136.051 40 0
136.051 40.2986 0
136.051 40.5971 0
136.051 40.8957 0
136.051 41.1943 0
136.051 41.4929 0
136.051 41.7914 0
136.051 42.09 0
136.051 42.3886 0
136.051 42.6872 0
136.051 42.9857 0
136.051 43.2843 0
136.051 43.5829 0
136.051 43.8815 0
136.051 44.18 0
136.051 44.4786 0
136.051 44.7772 0
136.051 45.0758 0
136.051 45.3743 0
136.051 45.6729 0
136.051 45.9715 0
136.051 46.2701 0
136.051 46.5686 0
136.051 46.8672 0
136.051 47.1658 0
136.051 47.4643 0
136.051 47.7629 0
136.051 48.0615 0
136.051 48.3601 0
136.051 48.6586 0
136.051 48.9572 0
136.051 49.2558 0
136.051 49.5544 0
136.051 49.8529 0
136.365 30.1471 0
136.365 30.4456 0
136.365 30.7442 0
136.365 31.0428 0
136.365 31.3414 0
136.365 31.6399 0
136.365 31.9385 0
136.365 32.2371 0
136.365 32.5357 0
136.365 32.8342 0
136.365 33.1328 33
136.365 33.4314 123
136.365 33.7299 158
136.365 34.0285 241
136.365 34.3271 219
136.365 34.6257 178
136.365 34.9242 151
136.365 35.2228 205
136.365 35.5214 171
136.365 35.82 97
136.365 36.1185 91
136.365 36.4171 58
136.365 36.7157 102
136.365 37.0143 48
136.365 37.3128 42
136.365 37.6114 18
136.365 37.91 0
136.365 38.2086 0
136.365 38.5071 0
136.365 38.8057 0
136.365 39.1043 0
136.365 39.4029 0
136.365 39.7014 0
136.365 40 0
136.365 40.2986 0
136.365 40.5971 0
136.365 40.8957 0
136.365 41.1943 0
136.365 41.4929 0
136.365 41.7914 0
136.365 42.09 0
136.365 42.3886 0
136.365 42.6872 0
136.365 42.9857 0
136.365 43.2843 0
136.365 43.5829 0
136.365 43.8815 0
136.365 44.18 0
136.365 44.4786 0
136.365 44.7772 0
136.365 45.0758 0
136.365 45.3743 0
136.365 45.6729 0
136.365 45.9715 0
136.365 46.2701 0
136.365 46.5686 0
136.365 46.8672 0
136.365 47.1658 0
136.365 47.4643 0
136.365 47.7629 0
136.365 48.0615 0
136.365 48.3601 0
136.365 48.6586 0
136.365 48.9572 0
136.365 49.2558 0
136.365 49.5544 0
136.365 49.8529 0
136.678 30.1471 0
136.678 30.4456 0
136.678 30.7442 0
136.678 31.0428 0
136.678 31.3414 0
136.678 31.6399 0
136.678 31.9385 0
136.678 32.2371 0
136.678 32.5357 0
136.678 32.8342 0
136.678 33.1328 0
136.678 33.4314 0
136.678 33.7299 75
136.678 34.0285 218
136.678 34.3271 327
136.678 34.6257 329
136.678 34.9242 310
136.678 35.2228 246
136.678 35.5214 144
136.678 35.82 169
136.678 36.1185 138
136.678 36.4171 108
136.678 36.7157 130
136.678 37.0143 65
136.678 37.3128 19
136.678 37.6114 38
136.678 37.91 1
136.678 38.2086 0
136.678 38.5071 0
136.678 38.8057 0
136.678 39.1043 0
136.678 39.4029 0
136.678 39.7014 0
136.678 40 0
136.678 40.2986 0
136.678 40.5971 0
136.678 40.8957 0
136.678 41.1943 0
136.678 41.4929 0
136.678 41.7914 0
136.678 42.09 0
136.678 42.3886 0
136.678 42.6872 0
136.678 42.9857 0
136.678 43.2843 0
136.678 43.5829 0
136.678 43.8815 0
136.678 44.18 0
136.678 44.4786 0
136.678 44.7772 0
136.678 45.0758 0
136.678 45.3743 0
136.678 45.6729 0
136.678 45.9715 0
136.678 46.2701 0
136.678 46.5686 0
136.678 46.8672 0
136.678 47.1658 0
136.678 47.4643 0
136.678 47.7629 0
136.678 48.0615 0
136.678 48.3601 0
136.678 48.6586 0
136.678 48.9572 0
136.678 49.2558 0
136.678 49.5544 0
136.678 49.8529 0
136.992 30.1471 0
136.992 30.4456 0
136.992 30.7442 0
136.992 31.0428 0
136.992 31.3414 0
136.992 31.6399 0
136.992 31.9385 0
136.992 32.2371 0
136.992 32.5357 0
136.992 32.8342 0
136.992 33.1328 0
136.992 33.4314 0
136.992 33.7299 55
136.992 34.0285 167
136.992 34.3271 133
136.992 34.6257 183
136.992 34.9242 286
136.992 35.2228 234
136.992 35.5214 172
136.992 35.82 182
136.992 36.1185 297
136.992 36.4171 181
136.992 36.7157 274
136.992 37.0143 189
136.992 37.3128 11
136.992 37.6114 27
136.992 37.91 6
136.992 38.2086 0
136.992 38.5071 0
136.992 38.8057 0
136.992 39.1043 0
136.992 39.4029 0
136.992 39.7014 0
136.992 40 0
136.992 40.2986 0
136.992 40.5971 0
136.992 40.8957 0
136.992 41.1943 0
136.992 41.4929 0
136.992 41.7914 0
136.992 42.09 0
136.992 42.3886 0
136.992 42.6872 0
136.992 42.9857 0
136.992 43.2843 0
136.992 43.5829 0
136.992 43.8815 0
136.992 44.18 0
136.992 44.4786 0
136.992 44.7772 0
136.992 45.0758 0
136.992 45.3743 0
136.992 45.6729 0
136.992 45.9715 0
136.992 46.2701 0
136.992 46.5686 0
136.992 46.8672 0
136.992 47.1658 0
136.992 47.4643 0
136.992 47.7629 0
136.992 48.0615 0
136.992 48.3601 0
136.992 48.6586 0
136.992 48.9572 0
136.992 49.2558 0
136.992 49.5544 0
136.992 49.8529 0
137.305 30.1471 0
137.305 30.4456 0
137.305 30.7442 0
137.305 31.0428 0
137.305 31.3414 0
137.305 31.6399 0
137.305 31.9385 0
137.305 32.2371 0
137.305 32.5357 0
137.305 32.8342 0
137.305 33.1328 0
137.305 33.4314 0
137.305 33.7299 14
137.305 34.0285 107
137.305 34.3271 305
137.305 34.6257 282
137.305 34.9242 258
137.305 35.2228 175
137.305 35.5214 209
137.305 35.82 217
137.305 36.1185 361
137.305 36.4171 325
137.305 36.7157 254
137.305 37.0143 223
137.305 37.3128 29
137.305 37.6114 32
137.305 37.91 7
137.305 38.2086 0
137.305 38.5071 0
137.305 38.8057 0
137.305 39.1043 0
137.305 39.4029 0
137.305 39.7014 0
137.305 40 0
137.305 40.2986 0
137.305 40.5971 0
137.305 40.8957 0
137.305 41.1943 0
137.305 41.4929 0
137.305 41.7914 0
137.305 42.09 0
137.305 42.3886 0
137.305 42.6872 0
137.305 42.9857 0
137.305 43.2843 0
137.305 43.5829 0
137.305 43.8815 0
137.305 44.18 0
137.305 44.4786 0
137.305 44.7772 0
137.305 45.0758 0
137.305 45.3743 0
137.305 45.6729 0
137.305 45.9715 0
137.305 46.2701 0
137.305 46.5686 0
137.305 46.8672 0
137.305 47.1658 0
137.305 47.4643 0
137.305 47.7629 0
137.305 48.0615 0
137.305 48.3601 0
137.305 48.6586 0
137.305 48.9572 0
137.305 49.2558 0
137.305 49.5544 0
137.305 49.8529 0
137.619 30.1471 0
137.619 30.4456 0
137.619 30.7442 0
137.619 31.0428 0
137.619 31.3414 0
137.619 31.6399 0
137.619 31.9385 0
137.619 32.2371 0
137.619 32.5357 0
137.619 32.8342 0
137.619 33.1328 0
137.619 33.4314 0
137.619 33.7299 0
137.619 34.0285 103
137.619 34.3271 370
137.619 34.6257 291
137.619 34.9242 346
137.619 35.2228 279
137.619 35.5214 280
137.619 35.82 445
137.619 36.1185 478
137.619 36.4171 349
137.619 36.7157 113
137.619 37.0143 208
137.619 37.3128 54
137.619 37.6114 14
137.619 37.91 17
137.619 38.2086 0
137.619 38.5071 0
137.619 38.8057 0
137.619 39.1043 0
137.619 39.4029 0
137.619 39.7014 0
137.619 40 0
137.619 40.2986 0
137.619 40.5971 0
137.619 40.8957 0
137.619 41.1943 0
137.619 41.4929 0
137.619 41.7914 0
137.619 42.09 0
137.619 42.3886 0
137.619 42.6872 0
137.619 42.9857 0
137.619 43.2843 0
137.619 43.5829 0
137.619 43.8815 0
137.619 44.18 0
137.619 44.4786 0
137.619 44.7772 0
137.619 45.0758 0
137.619 45.3743 0
137.619 45.6729 0
137.619 45.9715 0
137.619 46.2701 0
137.619 46.5686 0
137.619 46.8672 0
137.619 47.1658 0
137.619 47.4643 0
137.619 47.7629 0
137.619 48.0615 0
137.619 48.3601 0
137.619 48.6586 0
137.619 48.9572 0
137.619 49.2558 0
137.619 49.5544 0
137.619 49.8529 0
137.932 30.1471 0
137.932 30.4456 0
137.932 30.7442 0
137.932 31.0428 0
137.932 31.3414 0
137.932 31.6399 0
137.932 31.9385 0
137.932 32.2371 0
137.932 32.5357 0
137.932 32.8342 0
137.932 33.1328 0
137.932 33.4314 0
137.932 33.7299 0
137.932 34.0285 58
137.932 34.3271 321
137.932 34.6257 409
137.932 34.9242 323
137.932 35.2228 301
137.932 35.5214 367
137.932 35.82 309
137.932 36.1185 283
137.932 36.4171 233
137.932 36.7157 74
137.932 37.0143 64
137.932 37.3128 30
137.932 37.6114 3
137.932 37.91 3
137.932 38.2086 0
137.932 38.5071 0
137.932 38.8057 0
137.932 39.1043 0
137.932 39.4029 0
137.932 39.7014 0
137.932 40 0
137.932 40.2986 0
137.932 40.5971 0
137.932 40.8957 0
137.932 41.1943 0
137.932 41.4929 0
137.932 41.7914 0
137.932 42.09 0
137.932 42.3886 0
137.932 42.6872 0
137.932 42.9857 0
137.932 43.2843 0
137.932 43.5829 0
137.932 43.8815 0
137.932 44.18 0
137.932 44.4786 0
137.932 44.7772 0
137.932 45.0758 0
137.932 45.3743 0
137.932 45.6729 0
137.932 45.9715 0
137.932 46.2701 0
137.932 46.5686 0
137.932 46.8672 0
137.932 47.1658 0
137.932 47.4643 0
137.932 47.7629 0
137.932 48.0615 0
137.932 48.3601 0
137.932 48.6586 0
137.932 48.9572 0
137.932 49.2558 0
137.932 49.5544 0
137.932 49.8529 0
138.246 30.1471 0
138.246 30.4456 0
138.246 30.7442 0
138.246 31.0428 0
138.246 31.3414 0
138.246 31.6399 0
138.246 31.9385 0
138.246 32.2371 0
138.246 32.5357 0
138.246 32.8342 0
138.246 33.1328 0
138.246 33.4314 0
138.246 33.7299 0
138.246 34.0285 56
138.246 34.3271 295
138.246 34.6257 396
138.246 34.9242 346
138.246 35.2228 449
138.246 35.5214 492
138.246 35.82 870
138.246 36.1185 606
138.246 36.4171 421
138.246 36.7157 208
138.246 37.0143 92
138.246 37.3128 71
138.246 37.6114 18
138.246 37.91 1
138.246 38.2086 0
138.246 38.5071 0
138.246 38.8057 0
138.246 39.1043 0
138.246 39.4029 0
138.246 39.7014 0
138.246 40 0
138.246 40.2986 0
138.246 40.5971 0
138.246 40.8957 0
138.246 41.1943 0
138.246 41.4929 0
138.246 41.7914 0
138.246 42.09 0
138.246 42.3886 0
138.246 42.6872 0
138.246 42.9857 0
138.246 43.2843 0
138.246 43.5829 0
138.246 43.8815 0
138.246 44.18 0
138.246 44.4786 0
138.246 44.7772 0
138.246 45.0758 0
138.246 45.3743 0
138.246 45.6729 0
138.246 45.9715 0
138.246 46.2701 0
138.246 46.5686 0
138.246 46.8672 0
138.246 47.1658 0
138.246 47.4643 0
138.246 47.7629 0
138.246 48.0615 0
138.246 48.3601 0
138.246 48.6586 0
138.246 48.9572 0
138.246 49.2558 0
138.246 49.5544 0
138.246 49.8529 0
138.559 30.1471 0
138.559 30.4456 0
138.559 30.7442 0
138.559 31.0428 0
138.559 31.3414 0
138.559 31.6399 0
138.559 31.9385 0
138.559 32.2371 0
138.559 32.5357 0
138.559 32.8342 0
138.559 33.1328 0
138.559 33.4314 2
138.559 33.7299 6
138.559 34.0285 38
138.559 34.3271 207
138.559 34.6257 439
138.559 34.9242 547
138.559 35.2228 595
138.559 35.5214 682
138.559 35.82 440
138.559 36.1185 278
138.559 36.4171 375
138.559 36.7157 289
138.559 37.0143 111
138.559 37.3128 84
138.559 37.6114 44
138.559 37.91 24
138.559 38.2086 9
138.559 38.5071 0
138.559 38.8057 0
138.559 39.1043 0
138.559 39.4029 0
138.559 39.7014 0
138.559 40 0
138.559 40.2986 0
138.559 40.5971 0
138.559 40.8957 0
138.559 41.1943 0
138.559 41.4929 0
138.559 41.7914 0
138.559 42.09 0
138.559 42.3886 0
138.559 42.6872 0
138.559 42.9857 0
138.559 43.2843 0
138.559 43.5829 0
138.559 43.8815 0
138.559 44.18 0
138.559 44.4786 0
138.559 44.7772 0
138.559 45.0758 0
138.559 45.3743 0
138.559 45.6729 0
138.559 45.9715 0
138.559 46.2701 0
138.559 46.5686 0
138.559 46.8672 0
138.559 47.1658 0
138.559 47.4643 0
138.559 47.7629 0
138.559 48.0615 0
138.559 48.3601 0
138.559 48.6586 0
138.559 48.9572 0
138.559 49.2558 0
138.559 49.5544 0
138.559 49.8529 0
138.873 30.1471 0
138.873 30.4456 0
138.873 30.7442 0
138.873 31.0428 0
138.873 31.3414 0
138.873 31.6399 0
138.873 31.9385 0
138.873 32.2371 0
138.873 32.5357 0
138.873 32.8342 0
138.873 33.1328 0
138.873 33.4314 3
138.873 33.7299 43
138.873 34.0285 38
138.873 34.3271 111
138.873 34.6257 224
138.873 34.9242 402
138.873 35.2228 522
138.873 35.5214 525
138.873 35.82 378
138.873 36.1185 334
138.873 36.4171 182
138.873 36.7157 191
138.873 37.0143 182
138.873 37.3128 102
138.873 37.6114 61
138.873 37.91 52
138.873 38.2086 37
138.873 38.5071 11
138.873 38.8057 0
138.873 39.1043 0
138.873 39.4029 0
138.873 39.7014 1
138.873 40 2
138.873 40.2986 0
138.873 40.5971 0
138.873 40.8957 0
138.873 41.1943 0
138.873 41.4929 0
138.873 41.7914 0
138.873 42.09 0
138.873 42.3886 0
138.873 42.6872 0
138.873 42.9857 0
138.873 43.2843 0
138.873 43.5829 0
138.873 43.8815 0
138.873 44.18 0
138.873 44.4786 0
138.873 44.7772 0
138.873 45.0758 0
138.873 45.3743 0
138.873 45.6729 0
138.873 45.9715 0
138.873 46.2701 0
138.873 46.5686 0
138.873 46.8672 0
138.873 47.1658 0
138.873 47.4643 0
138.873 47.7629 0
138.873 48.0615 0
138.873 48.3601 0
138.873 48.6586 0
138.873 48.9572 0
138.873 49.2558 0
138.873 49.5544 0
138.873 49.8529 0
139.186 30.1471 0
139.186 30.4456 0
139.186 30.7442 0
139.186 31.0428 0
139.186 31.3414 0
139.186 31.6399 0
139.186 31.9385 0
139.186 32.2371 0
139.186 32.5357 3
139.186 32.8342 5
139.186 33.1328 4
139.186 33.4314 19
139.186 33.7299 35
139.186 34.0285 32
139.186 34.3271 283
139.186 34.6257 536
139.186 34.9242 651
139.186 35.2228 588
139.186 35.5214 446
139.186 35.82 460
139.186 36.1185 343
139.186 36.4171 385
139.186 36.7157 383
139.186 37.0143 347
139.186 37.3128 141
139.186 37.6114 134
139.186 37.91 83
139.186 38.2086 31
139.186 38.5071 35
139.186 38.8057 12
139.186 39.1043 5
139.186 39.4029 2
139.186 39.7014 5
139.186 40 10
139.186 40.2986 3
139.186 40.5971 4
139.186 40.8957 1
139.186 41.1943 0
139.186 41.4929 0
139.186 41.7914 0
139.186 42.09 3
139.186 42.3886 9
139.186 42.6872 7
139.186 42.9857 0
139.186 43.2843 0
139.186 43.5829 0
139.186 43.8815 0
139.186 44.18 0
139.186 44.4786 0
139.186 44.7772 0
139.186 45.0758 0
139.186 45.3743 0
139.186 45.6729 0
139.186 45.9715 0
139.186 46.2701 0
139.186 46.5686 0
139.186 46.8672 0
139.186 47.1658 0
139.186 47.4643 0
139.186 47.7629 0
139.186 48.0615 0
139.186 48.3601 0
139.186 48.6586 0
139.186 48.9572 0
139.186 49.2558 0
139.186 49.5544 0
139.186 49.8529 0
139.5 30.1471 0
139.5 30.4456 0
139.5 30.7442 0
139.5 31.0428 0
139.5 31.3414 0
139.5 31.6399 0
139.5 31.9385 0
139.5 32.2371 0
139.5 32.5357 31
139.5 32.8342 3
139.5 33.1328 5
139.5 33.4314 17
139.5 33.7299 88
139.5 34.0285 146
139.5 34.3271 160
139.5 34.6257 463
139.5 34.9242 727
139.5 35.2228 729
139.5 35.5214 582
139.5 35.82 485
139.5 36.1185 376
139.5 36.4171 352
139.5 36.7157 268
139.5 37.0143 361
139.5 37.3128 368
139.5 37.6114 207
139.5 37.91 155
139.5 38.2086 82
139.5 38.5071 55
139.5 38.8057 37
139.5 39.1043 26
139.5 39.4029 48
139.5 39.7014 11
139.5 40 9
139.5 40.2986 26
139.5 40.5971 19
139.5 40.8957 19
139.5 41.1943 0
139.5 41.4929 8
139.5 41.7914 17
139.5 42.09 26
139.5 42.3886 14
139.5 42.6872 17
139.5 42.9857 12
139.5 43.2843 0
139.5 43.5829 0
139.5 43.8815 0
139.5 44.18 0
139.5 44.4786 0
139.5 44.7772 0
139.5 45.0758 0
139.5 45.3743 0
139.5 45.6729 0
139.5 45.9715 0
139.5 46.2701 0
139.5 46.5686 0
139.5 46.8672 0
139.5 47.1658 0
139.5 47.4643 0
139.5 47.7629 0
139.5 48.0615 0
139.5 48.3601 0
139.5 48.6586 0
139.5 48.9572 0
139.5 49.2558 0
139.5 49.5544 0
139.5 49.8529 0
139.814 30.1471 0
139.814 30.4456 0
139.814 30.7442 0
139.814 31.0428 0
139.814 31.3414 0
139.814 31.6399 0
139.814 31.9385 0
139.814 32.2371 0
139.814 32.5357 10
139.814 32.8342 6
139.814 33.1328 0
139.814 33.4314 26
139.814 33.7299 84
139.814 34.0285 76
139.814 34.3271 174
139.814 34.6257 417
139.814 34.9242 423
139.814 35.2228 395
139.814 35.5214 369
139.814 35.82 400
139.814 36.1185 443
139.814 36.4171 358
139.814 36.7157 373
139.814 37.0143 265
139.814 37.3128 285
139.814 37.6114 272
139.814 37.91 310
139.814 38.2086 135
139.814 38.5071 124
139.814 38.8057 97
139.814 39.1043 56
139.814 39.4029 94
139.814 39.7014 69
139.814 40 76
139.814 40.2986 83
139.814 40.5971 45
139.814 40.8957 38
139.814 41.1943 6
139.814 41.4929 31
139.814 41.7914 39
139.814 42.09 37
139.814 42.3886 35
139.814 42.6872 27
139.814 42.9857 33
139.814 43.2843 20
139.814 43.5829 1
139.814 43.8815 0
139.814 44.18 0
139.814 44.4786 0
139.814 44.7772 0
139.814 45.0758 0
139.814 45.3743 0
139.814 45.6729 0
139.814 45.9715 0
139.814 46.2701 0
139.814 46.5686 0
139.814 46.8672 0
139.814 47.1658 0
139.814 47.4643 0
139.814 47.7629 0
139.814 48.0615 0
139.814 48.3601 0
139.814 48.6586 0
139.814 48.9572 0
139.814 49.2558 0
139.814 49.5544 0
139.814 49.8529 0
140.127 30.1471 0
140.127 30.4456 0
140.127 30.7442 0
140.127 31.0428 0
140.127 31.3414 0
140.127 31.6399 0
140.127 31.9385 0
140.127 32.2371 0
140.127 32.5357 55
140.127 32.8342 41
140.127 33.1328 1
140.127 33.4314 11
140.127 33.7299 46
140.127 34.0285 86
140.127 34.3271 221
140.127 34.6257 354
140.127 34.9242 304
140.127 35.2228 293
140.127 35.5214 332
140.127 35.82 275
140.127 36.1185 417
140.127 36.4171 341
140.127 36.7157 303
140.127 37.0143 362
140.127 37.3128 392
140.127 37.6114 225
140.127 37.91 194
140.127 38.2086 277
140.127 38.5071 173
140.127 38.8057 137
140.127 39.1043 162
140.127 39.4029 142
140.127 39.7014 161
140.127 40 111
140.127 40.2986 123
140.127 40.5971 67
140.127 40.8957 47
140.127 41.1943 53
140.127 41.4929 77
140.127 41.7914 56
140.127 42.09 130
140.127 42.3886 79
140.127 42.6872 72
140.127 42.9857 62
140.127 43.2843 37
140.127 43.5829 3
140.127 43.8815 0
140.127 44.18 0
140.127 44.4786 0
140.127 44.7772 0
140.127 45.0758 0
140.127 45.3743 0
140.127 45.6729 0
140.127 45.9715 0
140.127 46.2701 0
140.127 46.5686 0
140.127 46.8672 0
140.127 47.1658 0
140.127 47.4643 0
140.127 47.7629 0
140.127 48.0615 0
140.127 48.3601 0
140.127 48.6586 0
140.127 48.9572 0
140.127 49.2558 0
140.127 49.5544 0
140.127 49.8529 0
140.441 30.1471 0
140.441 30.4456 0
140.441 30.7442 0
140.441 31.0428 0
140.441 31.3414 0
140.441 31.6399 0
140.441 31.9385 0
140.441 32.2371 0
140.441 32.5357 0
140.441 32.8342 0
140.441 33.1328 1
140.441 33.4314 3
140.441 33.7299 76
140.441 34.0285 120
140.441 34.3271 108
140.441 34.6257 247
140.441 34.9242 340
140.441 35.2228 321
140.441 35.5214 321
140.441 35.82 365
140.441 36.1185 454
140.441 36.4171 292
140.441 36.7157 230
140.441 37.0143 268
140.441 37.3128 209
140.441 37.6114 416
140.441 37.91 274
140.441 38.2086 287
140.441 38.5071 285
140.441 38.8057 282
140.441 39.1043 179
140.441 39.4029 183
140.441 39.7014 191
140.441 40 260
140.441 40.2986 243
140.441 40.5971 101
140.441 40.8957 99
140.441 41.1943 64
140.441 41.4929 96
140.441 41.7914 71
140.441 42.09 93
140.441 42.3886 228
140.441 42.6872 98
140.441 42.9857 44
140.441 43.2843 29
140.441 43.5829 6
140.441 43.8815 0
140.441 44.18 0
140.441 44.4786 0
140.441 44.7772 0
140.441 45.0758 0
140.441 45.3743 0
140.441 45.6729 0
140.441 45.9715 0
140.441 46.2701 0
140.441 46.5686 0
140.441 46.8672 0
140.441 47.1658 0
140.441 47.4643 0
140.441 47.7629 0
140.441 48.0615 0
140.441 48.3601 0
140.441 48.6586 0
140.441 48.9572 0
140.441 49.2558 0
140.441 49.5544 0
140.441 49.8529 0
140.754 30.1471 0
140.754 30.4456 0
140.754 30.7442 0
140.754 31.0428 0
140.754 31.3414 0
140.754 31.6399 0
140.754 31.9385 0
140.754 32.2371 0
140.754 32.5357 0
140.754 32.8342 0
140.754 33.1328 0
140.754 33.4314 1
140.754 33.7299 103
140.754 34.0285 84
140.754 34.3271 61
140.754 34.6257 116
140.754 34.9242 123
140.754 35.2228 248
140.754 35.5214 271
140.754 35.82 163
140.754 36.1185 311
140.754 36.4171 329
140.754 36.7157 238
140.754 37.0143 317
140.754 37.3128 222
140.754 37.6114 190
140.754 37.91 173
140.754 38.2086 243
140.754 38.5071 306
140.754 38.8057 325
140.754 39.1043 393
140.754 39.4029 329
140.754 39.7014 287
140.754 40 389
140.754 40.2986 294
140.754 40.5971 126
140.754 40.8957 98
140.754 41.1943 168
140.754 41.4929 47
140.754 41.7914 57
140.754 42.09 146
140.754 42.3886 251
140.754 42.6872 212
140.754 42.9857 66
140.754 43.2843 18
140.754 43.5829 11
140.754 43.8815 1
140.754 44.18 0
140.754 44.4786 1
140.754 44.7772 0
140.754 45.0758 5
140.754 45.3743 2
140.754 45.6729 0
140.754 45.9715 0
140.754 46.2701 0
140.754 46.5686 0
140.754 46.8672 0
140.754 47.1658 0
140.754 47.4643 0
140.754 47.7629 0
140.754 48.0615 0
140.754 48.3601 0
140.754 48.6586 0
140.754 48.9572 0
140.754 49.2558 0
140.754 49.5544 0
140.754 49.8529 0
141.068 30.1471 0
141.068 30.4456 0
141.068 30.7442 0
141.068 31.0428 0
141.068 31.3414 0
141.068 31.6399 0
141.068 31.9385 0
141.068 32.2371 0
141.068 32.5357 0
141.068 32.8342 0
141.068 33.1328 0
141.068 33.4314 0
141.068 33.7299 110
141.068 34.0285 102
141.068 34.3271 84
141.068 34.6257 203
141.068 34.9242 63
141.068 35.2228 218
141.068 35.5214 236
141.068 35.82 44
